,_id,price,bedroom,bathroom,area,district,city,releaseDate,id
1989,{'$oid': '65fa271c3a80014f4a2693c7'},{'$numberLong': '5800000000'},4,4,233,ILIR BARAT I,KOTA PALEMBANG,2024/01/30,894151742
1990,{'$oid': '65fa271c3a80014f4a2693c8'},{'$numberLong': '3200000000'},4,3,165,SAMBIKEREP,KOTA SURABAYA,2024/03/01,914377403
1991,{'$oid': '65fa271c3a80014f4a2693c9'},775000000,2,1,70,CIPONDOH,KOTA TANGERANG,2024/03/20,918175061
1992,{'$oid': '65fa271c3a80014f4a2693ca'},300000000,3,2,7,GEDANGAN,KAB. SIDOARJO,2024/03/20,918175060
1993,{'$oid': '65fa271c3a80014f4a2693cb'},435000000,2,1,45,CILEDUG,KOTA TANGERANG,2024/03/20,900456831
1994,{'$oid': '65fa271c3a80014f4a2693cc'},1200000000,4,2,135,BEKASI SELATAN,KOTA BEKASI,2024/03/20,918175038
1995,{'$oid': '65fa271c3a80014f4a2693cd'},780000000,3,2,92,CILEDUG,KOTA TANGERANG,2024/03/20,914745770
1996,{'$oid': '65fa271c3a80014f4a2693ce'},850000000,3,2,55,PULO GADUNG,JAKARTA TIMUR,2024/03/20,918175033
1997,{'$oid': '65fa271c3a80014f4a2693cf'},1900000000,3,3,150,PASAR MINGGU,JAKARTA SELATAN,2024/03/20,918175032
1998,{'$oid': '65fa271c3a80014f4a2693d0'},{'$numberLong': '4500000000'},4,3,300,KARANG TENGAH,KOTA TANGERANG,2024/03/20,868594006
1999,{'$oid': '65fa271c3a80014f4a2693d1'},850000000,3,2,90,CILEDUG,KOTA TANGERANG,2024/03/20,917315320
2000,{'$oid': '65fa271c3a80014f4a2693d2'},{'$numberLong': '5000000000'},5,4,584,KARANG TENGAH,KOTA TANGERANG,2024/03/20,868593867
2001,{'$oid': '65fa271c3a80014f4a2693d3'},500000000,2,1,36,SUKODONO,KAB. SIDOARJO,2024/03/20,918175018
2002,{'$oid': '65fa271c3a80014f4a2693d4'},650000000,3,2,100,SEDATI,KAB. SIDOARJO,2024/03/16,913479214
2003,{'$oid': '65fa271c3a80014f4a2693d5'},750000000,3,2,78,SUKMAJAYA,KOTA DEPOK,2024/01/28,915718234
2004,{'$oid': '65fa271c3a80014f4a2693d6'},1070000000,3,2,70,PAMULANG,KOTA TANGERANG SELATAN,2024/02/20,916779250
2005,{'$oid': '65fa271c3a80014f4a2693d7'},675000000,2,1,90,BUDURAN,KAB. SIDOARJO,2024/03/17,918049163
2006,{'$oid': '65fa271c3a80014f4a2693d8'},{'$numberLong': '3500000000'},3,3,125,PESANGGRAHAN,JAKARTA SELATAN,2024/03/20,890245723
2007,{'$oid': '65fa271c3a80014f4a2693d9'},{'$numberLong': '13000000000'},5,3,300,KEBAYORAN BARU,JAKARTA SELATAN,2024/03/20,911309418
2008,{'$oid': '65fa271c3a80014f4a2693da'},{'$numberLong': '4000000000'},4,4,600,DUREN SAWIT,JAKARTA TIMUR,2024/03/20,868593312
2009,{'$oid': '65fa271c3a80014f4a2693db'},350000000,2,2,35,PASAR MINGGU,JAKARTA SELATAN,2024/03/20,918174975
2010,{'$oid': '65fa271c3a80014f4a2693dc'},1450000000,3,3,99,BEKASI SELATAN,KOTA BEKASI,2024/03/20,915101233
2011,{'$oid': '65fa271c3a80014f4a2693dd'},800000000,2,1,80,JAGAKARSA,JAKARTA SELATAN,2024/03/20,892560188
2012,{'$oid': '65fa271c3a80014f4a2693de'},1500000000,3,2,90,JATIASIH,KOTA BEKASI,2024/03/20,915945835
2013,{'$oid': '65fa271c3a80014f4a2693df'},950000000,2,2,50,RAWALUMBU,KOTA BEKASI,2024/03/20,915948064
2014,{'$oid': '65fa271c3a80014f4a2693e0'},1000000000,2,1,75,PASAR MINGGU,JAKARTA SELATAN,2024/03/20,915956015
2015,{'$oid': '65fa271c3a80014f4a2693e1'},1750000000,4,2,108,SERPONG UTARA,KOTA TANGERANG SELATAN,2024/03/20,918174878
2016,{'$oid': '65fa271c3a80014f4a2693e2'},{'$numberLong': '2200000000'},3,2,103,CIBEUNYING KALER,KOTA BANDUNG,2024/03/20,913828792
2017,{'$oid': '65fa271c3a80014f4a2693e3'},625000000,1,2,80,KELAPA DUA,KAB. TANGERANG,2024/03/02,917308177
2018,{'$oid': '65fa271c3a80014f4a2693e4'},800000000,3,3,110,MEDAN PERJUANGAN,KOTA MEDAN,2024/03/13,917802785
2019,{'$oid': '65fa271c3a80014f4a2693e5'},425000000,3,1,860,BUAHBATU (MARGACINTA),KOTA BANDUNG,2024/02/20,916761579
2020,{'$oid': '65fa271c3a80014f4a2693e6'},475000000,2,2,50,TAPOS,KOTA DEPOK,2024/03/03,914694141
2021,{'$oid': '65fa271c3a80014f4a2693e7'},385000000,2,1,70,CILEUNGSI,KAB. BOGOR,2024/03/20,915992591
2022,{'$oid': '65fa271c3a80014f4a2693e8'},395000000,3,2,60,CILEUNGSI,KAB. BOGOR,2024/03/20,912353430
2023,{'$oid': '65fa271c3a80014f4a2693e9'},395000000,3,2,65,CILEUNGSI,KAB. BOGOR,2024/03/20,913147909
2024,{'$oid': '65fa271c3a80014f4a2693ea'},950000000,3,2,90,NGASEM,KAB. KEDIRI,2024/03/20,918174783
2025,{'$oid': '65fa271c3a80014f4a2693eb'},275000000,2,1,36,CILEUNGSI,KAB. BOGOR,2024/03/20,913148128
2026,{'$oid': '65fa271c3a80014f4a2693ec'},760000000,4,3,160,CILEUNGSI,KAB. BOGOR,2024/03/20,913173995
2027,{'$oid': '65fa271c3a80014f4a2693ed'},805000000,3,2,80,PEDURUNGAN,KOTA SEMARANG,2024/03/20,918174770
2028,{'$oid': '65fa271c3a80014f4a2693ee'},340000000,2,1,72,CILEUNGSI,KAB. BOGOR,2024/03/20,913175026
2029,{'$oid': '65fa271c3a80014f4a2693ef'},400000000,3,2,80,CILEUNGSI,KAB. BOGOR,2024/03/20,913175488
2030,{'$oid': '65fa271c3a80014f4a2693f0'},{'$numberLong': '3750000000'},4,3,227,PAKIS,KAB. MALANG,2024/03/20,913814328
2031,{'$oid': '65fa271c3a80014f4a2693f1'},805000000,3,2,80,PEDURUNGAN,KOTA SEMARANG,2024/03/20,918174730
2032,{'$oid': '65fa271c3a80014f4a2693f2'},1000000000,3,2,168,BEKASI BARAT,KOTA BEKASI,2024/02/23,916904781
2033,{'$oid': '65fa271c3a80014f4a2693f3'},1550000000,4,2,120,SERPONG UTARA,KOTA TANGERANG SELATAN,2024/01/28,849592556
2034,{'$oid': '65fa271c3a80014f4a2693f4'},1300000000,5,4,260,BOGOR UTARA - KOTA,KOTA BOGOR,2024/02/07,910767445
2035,{'$oid': '65fa271c3a80014f4a2693f5'},2092131000,4,2,157,CILINCING,JAKARTA UTARA,2024/02/27,917099803
2036,{'$oid': '65fa271c3a80014f4a2693f6'},{'$numberLong': '2300000000'},3,2,170,DAU,KAB. MALANG,2024/03/20,911281630
2037,{'$oid': '65fa271c3a80014f4a2693f7'},950000000,3,2,100,AMPENAN,KOTA MATARAM,2024/03/20,918174718
2038,{'$oid': '65fa271c3a80014f4a2693f8'},805000000,3,2,80,PEDURUNGAN,KOTA SEMARANG,2024/03/20,918174704
2039,{'$oid': '65fa271c3a80014f4a2693f9'},315000000,2,1,52,SAWANGAN,KOTA DEPOK,2024/03/20,918174693
2040,{'$oid': '65fa271c3a80014f4a2693fa'},525000000,2,1,45,LIMO,KOTA DEPOK,2024/03/20,918174655
2041,{'$oid': '65fa271c3a80014f4a2693fb'},375000000,2,1,41,TANAH SEREAL,KOTA BOGOR,2024/03/20,918174633
2042,{'$oid': '65fa271c3a80014f4a2693fc'},1200000000,2,1,120,RANCASARI,KOTA BANDUNG,2024/03/20,918174599
2043,{'$oid': '65fa271c3a80014f4a2693fd'},1100000000,3,2,80,CIPAYUNG,JAKARTA TIMUR,2024/03/20,918174582
2044,{'$oid': '65fa271c3a80014f4a2693fe'},565000000,2,1,45,LIMO,KOTA DEPOK,2024/03/20,918174577
2045,{'$oid': '65fa271c3a80014f4a2693ff'},{'$numberLong': '14500000000'},6,3,220,TANAH ABANG,JAKARTA PUSAT,2024/03/20,918174572
2046,{'$oid': '65fa271c3a80014f4a269400'},{'$numberLong': '3150000000'},10,10,220,LOWOKWARU,KOTA MALANG,2024/03/20,911620952
2047,{'$oid': '65fa271c3a80014f4a269401'},750000000,2,1,28,BUMI SERPONG DAMAI,KOTA TANGERANG SELATAN,2024/03/08,917596499
2048,{'$oid': '65fa271c3a80014f4a269402'},1490000000,4,3,210,BEKASI TIMUR,KOTA BEKASI,2024/02/23,914608230
2049,{'$oid': '65fa271c3a80014f4a269403'},450000000,2,2,119,BATU LAYAR,KAB. LOMBOK BARAT,2024/01/25,906439551
2050,{'$oid': '65fa271c3a80014f4a269404'},255000000,2,1,60,MANYAR,KAB. GRESIK,2024/03/04,917371905
2051,{'$oid': '65fa271c3a80014f4a269405'},{'$numberLong': '3700000000'},4,4,139,PONDOK AREN,KOTA TANGERANG SELATAN,2024/03/20,918174535
2052,{'$oid': '65fa271c3a80014f4a269406'},350000000,2,1,45,PAKIS,KAB. MALANG,2024/03/20,918174493
2053,{'$oid': '65fa271c3a80014f4a269407'},325000000,2,2,50,SUKARAME,KOTA BANDAR LAMPUNG,2024/03/20,915941068
2054,{'$oid': '65fa271c3a80014f4a269408'},725000000,3,2,100,BEKASI UTARA,KOTA BEKASI,2024/03/20,918174427
2055,{'$oid': '65fa271c3a80014f4a269409'},375000000,2,1,45,SAWANGAN,KOTA DEPOK,2024/03/20,915872109
2056,{'$oid': '65fa271c3a80014f4a26940a'},700000000,6,4,150,SAWANGAN,KOTA DEPOK,2024/03/20,537824328
2057,{'$oid': '65fa271c3a80014f4a26940b'},{'$numberLong': '3950000000'},5,4,198,SEMARANG BARAT,KOTA SEMARANG,2024/03/20,913829085
2058,{'$oid': '65fa271c3a80014f4a26940c'},175000019,2,1,30,KIARACONDONG,KOTA BANDUNG,2024/03/20,915837208
2059,{'$oid': '65fa271c3a80014f4a26940d'},{'$numberLong': '2850000000'},3,2,200,WARU,KAB. SIDOARJO,2024/03/20,891368289
2060,{'$oid': '65fa271c3a80014f4a26940e'},175000019,2,1,22,BATUNUNGGAL,KOTA BANDUNG,2024/03/20,915973464
2061,{'$oid': '65fa271c3a80014f4a26940f'},139000000,1,1,21,KALIDERES,JAKARTA BARAT,2024/03/20,918174266
2062,{'$oid': '65fa271c3a80014f4a269410'},945000000,3,2,103,RANCASARI,KOTA BANDUNG,2024/02/01,915907518
2063,{'$oid': '65fa271c3a80014f4a269411'},310000000,3,1,100,GUNUNG PUTRI,KAB. BOGOR,2024/02/18,912022975
2064,{'$oid': '65fa271c3a80014f4a269412'},450000000,3,2,100,CILANDAK,JAKARTA SELATAN,2024/01/31,913666683
2065,{'$oid': '65fa271c3a80014f4a269413'},1100000000,3,2,65,CIPUTAT,KOTA TANGERANG SELATAN,2024/02/17,916609752
2066,{'$oid': '65fa271c3a80014f4a269414'},{'$numberLong': '2350000000'},4,2,218,BOGOR TIMUR - KOTA,KOTA BOGOR,2024/03/20,918174252
2067,{'$oid': '65fa271c3a80014f4a269415'},110000000,3,2,70,JATIASIH,KOTA BEKASI,2024/03/20,911001007
2068,{'$oid': '65fa271c3a80014f4a269416'},75000000,2,1,36,BOJONGGEDE,KAB. BOGOR,2024/03/20,911000450
2069,{'$oid': '65fa271c3a80014f4a269417'},75000000,2,1,48,TAPOS,KOTA DEPOK,2024/03/20,910999176
2070,{'$oid': '65fa271c3a80014f4a269418'},85000000,2,1,40,CIBINONG,KAB. BOGOR,2024/03/20,910998409
2071,{'$oid': '65fa271c3a80014f4a269419'},185000000,2,1,50,CIPAYUNG,JAKARTA TIMUR,2024/03/20,910954142
2072,{'$oid': '65fa271c3a80014f4a26941a'},{'$numberLong': '7500000000'},5,5,550,TANJUNG PRIOK,JAKARTA UTARA,2024/03/20,898877965
2073,{'$oid': '65fa271c3a80014f4a26941b'},{'$numberLong': '2875000000'},3,2,112,TANJUNG PRIOK,JAKARTA UTARA,2024/03/20,903221562
2074,{'$oid': '65fa271c3a80014f4a26941c'},75000000,2,1,50,SUKMAJAYA,KOTA DEPOK,2024/03/20,913568246
2075,{'$oid': '65fa271c3a80014f4a26941d'},1900000000,3,2,100,LOWOKWARU,KOTA MALANG,2024/03/20,918174115
2076,{'$oid': '65fa271c3a80014f4a26941e'},575000000,3,1,115,LOWOKWARU,KOTA MALANG,2024/03/20,918174070
2077,{'$oid': '65fa271c3a80014f4a26941f'},572000000,2,1,41,PARUNG,KAB. BOGOR,2024/02/17,892716901
2078,{'$oid': '65fa271c3a80014f4a269420'},750000000,2,1,80,CIKARANG SELATAN,KAB. BEKASI,2024/02/20,908476546
2079,{'$oid': '65fa271c3a80014f4a269421'},1350000000,3,2,95,BLIMBING,KOTA MALANG,2024/02/19,916731658
2080,{'$oid': '65fa271c3a80014f4a269422'},560000000,2,1,40,COBLONG,KOTA BANDUNG,2024/02/21,889557472
2081,{'$oid': '65fa271c3a80014f4a269423'},1375000000,3,2,88,CIBUBUR,JAKARTA TIMUR,2024/03/20,918174061
2082,{'$oid': '65fa271c3a80014f4a269424'},1350000000,3,2,180,LOWOKWARU,KOTA MALANG,2024/03/20,914202080
2083,{'$oid': '65fa271c3a80014f4a269425'},490000000,2,1,38,BANYUMANIK,KOTA SEMARANG,2024/03/20,918174043
2084,{'$oid': '65fa271c3a80014f4a269426'},885000000,4,4,300,TUBAN,KAB. TUBAN,2024/03/20,914159106
2085,{'$oid': '65fa271c3a80014f4a269427'},1200000000,6,3,160,LOWOKWARU,KOTA MALANG,2024/03/20,914158856
2086,{'$oid': '65fa271c3a80014f4a269428'},550000000,2,1,60,DINOYO,KOTA MALANG,2024/03/20,914113655
2087,{'$oid': '65fa271c3a80014f4a269429'},{'$numberLong': '3200000000'},10,10,320,LOWOKWARU,KOTA MALANG,2024/03/20,914112934
2088,{'$oid': '65fa271c3a80014f4a26942a'},725000000,3,1,130,LOWOKWARU,KOTA MALANG,2024/03/20,914113041
2089,{'$oid': '65fa271c3a80014f4a26942b'},{'$numberLong': '5500000000'},6,6,450,LOWOKWARU,KOTA MALANG,2024/03/20,914113018
2090,{'$oid': '65fa271c3a80014f4a26942c'},625000000,2,2,100,LOWOKWARU,KOTA MALANG,2024/03/20,914158781
2091,{'$oid': '65fa271c3a80014f4a26942d'},499000000,2,1,40,CITAYAM,KOTA DEPOK,2024/03/20,918173961
2092,{'$oid': '65fa271c3a80014f4a26942e'},1100000000,4,3,110,PONDOK GEDE,KOTA BEKASI,2024/02/22,916877669
2093,{'$oid': '65fa271c3a80014f4a26942f'},250000000,3,2,90,PELABUHANRATU,KAB. SUKABUMI,2024/02/29,917206207
2094,{'$oid': '65fa271c3a80014f4a269430'},110000000,2,1,48,CILEUNGSI,KAB. BOGOR,2024/01/06,914593936
2095,{'$oid': '65fa271c3a80014f4a269431'},{'$numberLong': '2690000000'},6,3,224,KEDUNGKANDANG,KOTA MALANG,2024/02/20,893098523
2096,{'$oid': '65fa271c3a80014f4a269432'},2000000000,4,4,400,BATU,KOTA BATU,2024/03/20,914168114
2097,{'$oid': '65fa271c3a80014f4a269433'},250000000,2,1,36,KUTA BARO,KAB. ACEH BESAR,2024/03/20,918173942
2098,{'$oid': '65fa271c3a80014f4a269434'},{'$numberLong': '4500000000'},6,4,500,LOWOKWARU,KOTA MALANG,2024/03/20,914556901
2099,{'$oid': '65fa271c3a80014f4a269435'},{'$numberLong': '5300000000'},4,3,300,LOWOKWARU,KOTA MALANG,2024/03/20,918173928
2100,{'$oid': '65fa271c3a80014f4a269436'},{'$numberLong': '3600000000'},7,3,350,LOWOKWARU,KOTA MALANG,2024/03/20,914559520
2101,{'$oid': '65fa271c3a80014f4a269437'},890000000,3,2,135,LOWOKWARU,KOTA MALANG,2024/03/20,914493261
2102,{'$oid': '65fa271c3a80014f4a269438'},875000000,1,2,100,LOWOKWARU,KOTA MALANG,2024/03/20,914561608
2103,{'$oid': '65fa271c3a80014f4a269439'},900000000,3,2,60,TANAH SEREAL,KOTA BOGOR,2024/03/20,915050239
2104,{'$oid': '65fa271c3a80014f4a26943a'},{'$numberLong': '5000000000'},4,3,500,LOWOKWARU,KOTA MALANG,2024/03/20,914589983
2105,{'$oid': '65fa271c3a80014f4a26943b'},1750000000,4,3,200,LOWOKWARU,KOTA MALANG,2024/03/20,914590155
2106,{'$oid': '65fa271c3a80014f4a26943c'},850000000,2,2,100,LOWOKWARU,KOTA MALANG,2024/03/20,914590317
2107,{'$oid': '65fa271c3a80014f4a26943d'},495000000,3,2,120,TAMBUN SELATAN,KAB. BEKASI,2024/03/20,918131520
2108,{'$oid': '65fa271c3a80014f4a26943e'},{'$numberLong': '12000000000'},9,6,650,PESANGGRAHAN,JAKARTA SELATAN,2024/02/27,917108137
2109,{'$oid': '65fa271c3a80014f4a26943f'},{'$numberLong': '4800000000'},7,4,580,ILIR TIMUR II,KOTA PALEMBANG,2024/01/11,914846226
2110,{'$oid': '65fa271c3a80014f4a269440'},900000000,3,1,108,TAMAN,KAB. SIDOARJO,2024/02/24,916955356
2111,{'$oid': '65fa271c3a80014f4a269441'},1050000000,2,2,60,TANAH SEREAL,KOTA BOGOR,2024/03/20,915913063
2112,{'$oid': '65fa271c3a80014f4a269442'},950000000,4,2,180,LOWOKWARU,KOTA MALANG,2024/03/20,914492446
2113,{'$oid': '65fa271c3a80014f4a269443'},1800000000,3,3,55,JATINEGARA,JAKARTA TIMUR,2024/03/20,913822381
2114,{'$oid': '65fa271c3a80014f4a269444'},370000000,2,2,103,RAJABASA,KOTA BANDAR LAMPUNG,2024/03/20,918173749
2115,{'$oid': '65fa271c3a80014f4a269445'},500000000,2,2,50,SUKMAJAYA,KOTA DEPOK,2024/03/20,894872730
2116,{'$oid': '65fa271c3a80014f4a269446'},290000000,3,1,42,CIMAHI SELATAN,KOTA CIMAHI,2024/03/20,912938988
2117,{'$oid': '65fa271c3a80014f4a269447'},585000000,2,1,36,BEKASI JAYA,KAB. BEKASI,2024/03/20,918173580
2118,{'$oid': '65fa271c3a80014f4a269448'},{'$numberLong': '2500000000'},5,3,300,MENTENG,JAKARTA PUSAT,2024/03/20,915987432
2119,{'$oid': '65fa271c3a80014f4a269449'},1350000000,3,2,90,CIBUBUR,JAKARTA TIMUR,2024/03/20,908569496
2120,{'$oid': '65fa271c3a80014f4a26944a'},985000000,3,3,110,CILODONG,KOTA DEPOK,2024/03/20,915861006
2121,{'$oid': '65fa271c3a80014f4a26944b'},{'$numberLong': '2300000000'},4,2,250,LOWOKWARU,KOTA MALANG,2024/03/20,918173530
2122,{'$oid': '65fa271c3a80014f4a26944c'},997000000,3,2,65,LARANGAN,KOTA TANGERANG,2024/02/05,888134531
2123,{'$oid': '65fa271c3a80014f4a26944d'},975000000,2,1,62,LIMO,KOTA DEPOK,2024/02/12,892184100
2124,{'$oid': '65fa271c3a80014f4a26944e'},{'$numberLong': '4700000000'},4,4,160,BEKASI UTARA,KOTA BEKASI,2024/01/21,915360906
2125,{'$oid': '65fa271c3a80014f4a26944f'},900025000,3,3,90,GADING SERPONG,KOTA TANGERANG,2024/02/19,916697066
2126,{'$oid': '65fa271c3a80014f4a269450'},456000000,3,1,52,TAJURHALANG,KAB. BOGOR,2024/03/20,896935146
2127,{'$oid': '65fa271c3a80014f4a269451'},700,4,2,120,CILODONG,KOTA DEPOK,2024/03/20,918173494
2128,{'$oid': '65fa271c3a80014f4a269452'},560000000,2,2,46,KELAPA DUA,KAB. TANGERANG,2024/03/20,913796789
2129,{'$oid': '65fa271c3a80014f4a269453'},700000000,3,2,60,CILODONG,KOTA DEPOK,2024/03/20,908814115
2130,{'$oid': '65fa271c3a80014f4a269454'},675000555,2,1,39,CIAWI,KAB. BOGOR,2024/03/20,918173473
2131,{'$oid': '65fa271c3a80014f4a269455'},692000000,3,2,57,SUKMAJAYA,KOTA DEPOK,2024/03/20,907006036
2132,{'$oid': '65fa271c3a80014f4a269456'},657000000,3,1,38,CILODONG,KOTA DEPOK,2024/03/20,906064698
2133,{'$oid': '65fa271c3a80014f4a269457'},900000000,5,2,125,BANYUMANIK,KOTA SEMARANG,2024/03/20,918173434
2134,{'$oid': '65fa271c3a80014f4a269458'},385000000,2,2,79,SUMBER SARI,KAB. JEMBER,2024/03/20,918173431
2135,{'$oid': '65fa271c3a80014f4a269459'},485000000,2,1,40,CITAYAM,KOTA DEPOK,2024/03/20,910631035
2136,{'$oid': '65fa271c3a80014f4a26945a'},300000000,2,1,36,TAJURHALANG,KAB. BOGOR,2024/03/20,910044199
2137,{'$oid': '65fa271c3a80014f4a26945b'},{'$numberLong': '2700000000'},5,3,165,SERPONG,KOTA TANGERANG SELATAN,2024/02/18,884000790
2138,{'$oid': '65fa271c3a80014f4a26945c'},{'$numberLong': '8000000000'},3,2,450,BANJARSARI,KOTA SURAKARTA,2024/02/01,909093617
2139,{'$oid': '65fa271c3a80014f4a26945d'},2000000000,4,4,300,MEDAN DENAI,KOTA MEDAN,2024/03/14,917868139
2140,{'$oid': '65fa271c3a80014f4a26945e'},1277000000,3,2,132,BENDA,KOTA TANGERANG,2024/03/17,918013815
2141,{'$oid': '65fa271c3a80014f4a26945f'},295000000,2,1,50,BEKASI UTARA,KOTA BEKASI,2024/03/20,894453479
2142,{'$oid': '65fa271c3a80014f4a269460'},2100000000,4,4,180,BEKASI SELATAN,KOTA BEKASI,2024/03/20,913804444
2143,{'$oid': '65fa271c3a80014f4a269461'},700000000,3,2,41,SUKMAJAYA,KOTA DEPOK,2024/03/20,914771311
2144,{'$oid': '65fa271c3a80014f4a269462'},{'$numberLong': '2750000000'},4,3,120,CIBUBUR,JAKARTA TIMUR,2024/03/20,915987920
2145,{'$oid': '65fa271c3a80014f4a269463'},1250000000,3,1,77,PONDOK GEDE,KOTA BEKASI,2024/03/20,913804890
2146,{'$oid': '65fa271c3a80014f4a269464'},460750000,2,1,40,CITAYAM,KOTA DEPOK,2024/03/20,913573954
2147,{'$oid': '65fa271c3a80014f4a269465'},585000000,2,1,65,SEMARANG SELATAN,KOTA SEMARANG,2024/03/20,913715246
2148,{'$oid': '65fa271c3a80014f4a269466'},395000000,2,1,42,SAWANGAN,KOTA DEPOK,2024/03/20,915320256
2149,{'$oid': '65fa271c3a80014f4a269467'},673000018,3,2,62,DUREN SAWIT,JAKARTA TIMUR,2024/03/20,918173373
2150,{'$oid': '65fa271c3a80014f4a269468'},400000000,2,2,52,CITAYAM,KOTA DEPOK,2024/03/20,915627526
2151,{'$oid': '65fa271c3a80014f4a269469'},1375000000,10,2,300,GAJAH MUNGKUR,KOTA SEMARANG,2024/03/20,918173355
2152,{'$oid': '65fa271c3a80014f4a26946a'},{'$numberLong': '8000000000'},4,3,200,BUKIT KECIL,KOTA PALEMBANG,2024/03/04,917400855
2153,{'$oid': '65fa271c3a80014f4a26946b'},{'$numberLong': '3800000000'},5,4,206,SAWANGAN,KOTA DEPOK,2024/02/28,917135945
2154,{'$oid': '65fa271c3a80014f4a26946c'},435000000,2,1,51,TALLO,KOTA MAKASSAR,2024/02/22,916775411
2155,{'$oid': '65fa271c3a80014f4a26946d'},800000000,4,2,140,KERTAK HANYAR,KAB. BANJAR,2024/02/01,915887904
2156,{'$oid': '65fa271c3a80014f4a26946e'},{'$numberLong': '17000000000'},10,5,400,BANDUNG WETAN,KOTA BANDUNG,2024/03/20,913080006
2157,{'$oid': '65fa271c3a80014f4a26946f'},{'$numberLong': '3949000000'},5,4,285,SERPONG,KOTA TANGERANG SELATAN,2024/03/20,918173330
2158,{'$oid': '65fa271c3a80014f4a269470'},{'$numberLong': '2500000000'},3,4,236,KARAWANG TIMUR,KAB. KARAWANG,2024/03/20,918173324
2159,{'$oid': '65fa271c3a80014f4a269471'},165000000,1,1,25,PONDOK AREN,KOTA TANGERANG SELATAN,2024/03/20,918173316
2160,{'$oid': '65fa271c3a80014f4a269472'},950000000,4,2,120,SEMARANG TIMUR,KOTA SEMARANG,2024/03/20,913843558
2161,{'$oid': '65fa271c3a80014f4a269473'},1500000000,3,2,150,SEMARANG SELATAN,KOTA SEMARANG,2024/03/20,913829018
2162,{'$oid': '65fa271c3a80014f4a269474'},599000000,3,2,85,SEMARANG SELATAN,KOTA SEMARANG,2024/03/20,913828164
2163,{'$oid': '65fa271c3a80014f4a269475'},390000000,2,1,80,SEMARANG TIMUR,KOTA SEMARANG,2024/03/20,913825370
2164,{'$oid': '65fa271c3a80014f4a269476'},{'$numberLong': '3700000000'},1,2,40,SUMUR BANDUNG,KOTA BANDUNG,2024/03/20,909787744
2165,{'$oid': '65fa271c3a80014f4a269477'},1800000000,7,3,400,GETASAN,KAB. SEMARANG,2024/03/20,907586402
2166,{'$oid': '65fa271c3a80014f4a269478'},299000000,2,1,50,PONDOK AREN,KOTA TANGERANG SELATAN,2024/03/20,918173255
2167,{'$oid': '65fa271c3a80014f4a269479'},525000000,2,1,75,PANCORAN MAS,KOTA DEPOK,2024/02/18,910009191
2168,{'$oid': '65fa271c3a80014f4a26947a'},39000000,3,3,165,SOMBA OPU (UPU),KAB. GOWA,2024/01/23,915444567
2169,{'$oid': '65fa271c3a80014f4a26947b'},750000000,2,1,34,JATIASIH,KOTA BEKASI,2024/03/02,917307553
2170,{'$oid': '65fa271c3a80014f4a26947c'},680000000,2,1,80,BEKASI TIMUR,KOTA BEKASI,2024/08/12,865894987
2171,{'$oid': '65fa271c3a80014f4a26947d'},700000000,3,2,100,TEMBALANG,KOTA SEMARANG,2024/03/20,907580437
2172,{'$oid': '65fa271c3a80014f4a26947e'},665000000,3,2,80,BUAHBATU (MARGACINTA),KOTA BANDUNG,2024/03/20,910726893
2173,{'$oid': '65fa271c3a80014f4a26947f'},799000000,2,1,89,ANTAPANI (CICADAS),KOTA BANDUNG,2024/03/20,889158614
2174,{'$oid': '65fa271c3a80014f4a269480'},605000000,2,2,50,SAWANGAN,KOTA DEPOK,2024/03/20,913230571
2175,{'$oid': '65fa271c3a80014f4a269481'},499000000,2,1,55,SUKODONO,KAB. SIDOARJO,2024/03/20,918173238
2176,{'$oid': '65fa271c3a80014f4a269482'},875000000,3,3,115,BUAHBATU (MARGACINTA),KOTA BANDUNG,2024/03/20,915329075
2177,{'$oid': '65fa271c3a80014f4a269483'},625000000,3,2,50,SAWANGAN,KOTA DEPOK,2024/03/20,913545574
2178,{'$oid': '65fa271c3a80014f4a269484'},400000000,3,1,52,CITAYAM,KOTA DEPOK,2024/03/20,903431931
2179,{'$oid': '65fa271c3a80014f4a269485'},1400000000,3,2,60,SERPONG,KOTA TANGERANG SELATAN,2024/03/20,913228933
2180,{'$oid': '65fa271c3a80014f4a269486'},1150000000,4,3,135,ANTAPANI (CICADAS),KOTA BANDUNG,2024/03/20,917870149
2181,{'$oid': '65fa271c3a80014f4a269487'},1650000000,3,3,80,SERPONG,KOTA TANGERANG SELATAN,2024/03/20,913580741
2182,{'$oid': '65fa271c3a80014f4a269488'},550000000,2,1,60,CILEUNGSI,KAB. BOGOR,2024/03/01,864029452
2183,{'$oid': '65fa271c3a80014f4a269489'},585000000,3,2,133,TAMAN,KAB. SIDOARJO,2024/02/19,916729493
2184,{'$oid': '65fa271c3a80014f4a26948a'},430000000,3,2,93,PANCORAN MAS,KOTA DEPOK,2024/02/28,917177775
2185,{'$oid': '65fa271c3a80014f4a26948b'},250000000,2,1,56,BOGOR BARAT - KOTA,KOTA BOGOR,2024/02/28,916588201
2186,{'$oid': '65fa271c3a80014f4a26948c'},400000000,3,1,52,CITAYAM,KOTA DEPOK,2024/03/20,897511925
2187,{'$oid': '65fa271c3a80014f4a26948d'},925000000,3,2,105,CIBUBUR,JAKARTA TIMUR,2024/03/20,915844634
